2,1,2,0,'2-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,D. Marra,Vargas,R,R,Breaking Ball,Called Strike,,,10,-0.6701,0.928197
2,1,2,1,'2-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,D. Marra,Vargas,R,R,Breaking Ball,Foul,,,10,0.285237,0.585283
2,1,2,2,'2-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,D. Marra,Vargas,R,R,Breaking Ball,Single,Ground Ball,Straightaway,10,-0.8034,0.136858
2,1,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,J. Marra,Vargas,L,R,Fastball,Called Strike,,,101,0.396323,0.488564
2,1,0,1,'0-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,J. Marra,Vargas,L,R,Fastball,Foul,,,101,0.462974,0.690795
2,1,0,2,'0-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,J. Marra,Vargas,L,R,Fastball,Ball,,,101,1.5294,0.224785
2,1,1,2,'1-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,J. Marra,Vargas,L,R,Fastball,Ball,,,101,1.6627,0.769929
2,1,2,2,'2-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,J. Marra,Vargas,L,R,Fastball,Foul,,,11,1.12949,0.312711
2,1,2,2,'2-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,J. Marra,Vargas,L,R,Fastball,Popout,Pop Up,Straightaway,11,1.15171,0.427016
2,2,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Dos Santos,Vargas,L,R,Fastball,Called Strike,,,11,0.840666,0.251163
2,2,0,1,'0-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Dos Santos,Vargas,L,R,Fastball,Ball,,,11,1.55161,0.875441
2,2,1,1,'1-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Dos Santos,Vargas,L,R,Breaking Ball,Ball,,,11,0.462974,-0.19726
2,2,2,1,'2-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Dos Santos,Vargas,L,R,Breaking Ball,Ball,,,11,0.063066,-0.21485
2,2,3,1,'3-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Dos Santos,Vargas,L,R,Fastball,Walk,,,11,1.48496,0.787514
