2,1,2,2,'2-2,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Charlie Towers,Ayami Sato,L,R,Offspeed,Foul,,,0,-1.09223,0.172029
2,1,2,2,'2-2,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Charlie Towers,Ayami Sato,L,R,Offspeed,Strikeout Swinging,,,0,-1.15888,-0.19726
2,2,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Jamie Cabral,Ayami Sato,R,R,Offspeed,Groundout,Ground Ball,Opposite Field,0,-0.00359,0.602869
2,0,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Dennis Dei Baning,Andy Vargas,R,R,Fastball,Called Strike,,,0,0.685146,0.189614
2,0,0,1,'0-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Dennis Dei Baning,Andy Vargas,R,R,Fastball,Called Strike,,,0,-0.93671,0.532527
2,0,0,2,'0-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Dennis Dei Baning,Andy Vargas,R,R,Offspeed,Ball,,,0,-0.20354,-0.24123
2,0,1,2,'1-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Dennis Dei Baning,Andy Vargas,R,R,Fastball,Ball,,,0,-0.89227,0.040139
2,0,2,2,'2-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Dennis Dei Baning,Andy Vargas,R,R,Offspeed,Strikeout Swinging,,,0,-0.69232,0.470979
2,1,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Mike Cecchetto,Andy Vargas,R,R,Offspeed,Ball,,,0,-1.62544,-0.41708
2,1,1,0,'1-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Mike Cecchetto,Andy Vargas,R,R,Offspeed,Called Strike,,,0,-0.71453,0.119273
2,1,1,1,'1-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Mike Cecchetto,Andy Vargas,R,R,Offspeed,Ball,,,0,1.285009,0.638039
2,1,2,1,'2-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Mike Cecchetto,Andy Vargas,R,R,Fastball,Swinging Strike,,,0,-0.44793,0.550113
2,1,2,2,'2-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Mike Cecchetto,Andy Vargas,R,R,Fastball,Ball,,,0,1.240574,0.119273
2,1,3,2,'3-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Mike Cecchetto,Andy Vargas,R,R,Fastball,Walk,,,0,1.462746,-0.19726
2,1,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Dan Marra,Andy Vargas,R,R,Fastball,Ball,,,100,1.35166,0.761136
2,1,1,0,'1-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Dan Marra,Andy Vargas,R,R,Offspeed,Ball,,,100,-1.46992,-0.53138
2,1,2,0,'2-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Dan Marra,Andy Vargas,R,R,Offspeed,Called Strike,,,10,-0.6701,0.928197
2,1,2,1,'2-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Dan Marra,Andy Vargas,R,R,Offspeed,Foul,,,10,0.285237,0.585283
2,1,2,2,'2-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Dan Marra,Andy Vargas,R,R,Offspeed,Single,Ground Ball,Straightaway,10,-0.8034,0.136858
2,1,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Justin Marra,Andy Vargas,L,R,Fastball,Called Strike,,,101,0.396323,0.488564
2,1,0,1,'0-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Justin Marra,Andy Vargas,L,R,Fastball,Foul,,,101,0.462974,0.690795
2,1,0,2,'0-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Justin Marra,Andy Vargas,L,R,Fastball,Ball,,,101,1.529397,0.224785
2,1,1,2,'1-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Justin Marra,Andy Vargas,L,R,Fastball,Ball,,,101,1.6627,0.769929
2,1,2,2,'2-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Justin Marra,Andy Vargas,L,R,Fastball,Foul,,,11,1.129489,0.312711
2,1,2,2,'2-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Justin Marra,Andy Vargas,L,R,Fastball,Popout,Pop Up,Straightaway,11,1.151706,0.427016
2,2,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Ryan Dos Santos,Andy Vargas,L,R,Fastball,Called Strike,,,11,0.840666,0.251163
2,2,0,1,'0-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Ryan Dos Santos,Andy Vargas,L,R,Fastball,Ball,,,11,1.551614,0.875441
2,2,1,1,'1-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Ryan Dos Santos,Andy Vargas,L,R,Offspeed,Ball,,,11,0.462974,-0.19726
2,2,2,1,'2-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Ryan Dos Santos,Andy Vargas,L,R,Offspeed,Ball,,,11,0.063066,-0.21485
2,2,3,1,'3-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Ryan Dos Santos,Andy Vargas,L,R,Fastball,Walk,,,11,1.484963,0.787514
2,2,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Spenser Ross,Andy Vargas,R,R,Fastball,Called Strike,,,111,0.707363,0.743551
2,2,0,1,'0-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Spenser Ross,Andy Vargas,R,R,Fastball,Ball,,,111,0.218586,1.191976
2,2,1,1,'1-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Spenser Ross,Andy Vargas,R,R,Offspeed,Ball,,,111,0.529626,-0.31157
2,2,2,1,'2-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Spenser Ross,Andy Vargas,R,R,Fastball,Groundout,Ground Ball,Pull,111,0.285237,0.532527
3,0,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Arthur Kowara,Taylor Lepard,R,R,Fastball,Swinging Strike,,,0,0.57406,0.655624594
3,0,0,1,'0-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Arthur Kowara,Taylor Lepard,R,R,Fastball,Foul,,,0,0.596277143,0.444600989
3,0,0,2,'0-2,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Arthur Kowara,Taylor Lepard,R,R,Fastball,Ball,,,0,1.418311429,0.180821484
3,0,1,2,'1-2,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Arthur Kowara,Taylor Lepard,R,R,Fastball,Ball,,,0,-0.070237143,1.095257102
3,0,2,2,'2-2,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Arthur Kowara,Taylor Lepard,R,R,Fastball,Strikeout Looking,,,0,0.085282857,0.523734841
3,1,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Caleb Cain-Plante,Taylor Lepard,R,R,Fastball,Swinging Strike,,,0,-0.04802,0.849062898
3,1,0,1,'0-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Caleb Cain-Plante,Taylor Lepard,R,R,Fastball,Foul,,,0,0.596277143,0.585283392
3,1,0,2,'0-2,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Caleb Cain-Plante,Taylor Lepard,R,R,Offspeed,Strikeout Swinging,,,0,-0.847837143,0.066517032
3,2,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Trent Lawson,Taylor Lepard,R,R,Fastball,Ball,,,0,-1.358831429,0.013761131
3,2,1,0,'1-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Trent Lawson,Taylor Lepard,R,R,Fastball,Swinging Strike,,,0,0.507408571,0.339089187
3,2,1,1,'1-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Trent Lawson,Taylor Lepard,R,R,Offspeed,Ball,,,0,-0.714534286,-0.04778742
3,2,2,1,'2-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Trent Lawson,Taylor Lepard,R,R,Fastball,Ball,,,0,-1.158877143,0.541320141
3,2,3,1,'3-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Trent Lawson,Taylor Lepard,R,R,Fastball,Single,Line Drive,Pull,0,0.529625714,0.558905442
3,2,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Nicholas Kyrose,Taylor Lepard,R,R,Fastball,Called Strike,,,100,-0.247974286,0.734758445
3,2,0,1,'0-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Nicholas Kyrose,Taylor Lepard,R,R,Offspeed,Called Strike,,,100,0.907317143,0.629246643
3,2,0,2,'0-2,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Nicholas Kyrose,Taylor Lepard,R,R,Offspeed,Ball,,,100,-1.225528571,-0.250018375
3,2,1,2,'1-2,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,,,,,,Truncated Out,,,,,
3,0,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Rando Moreno,Andy Vargas,L,R,Fastball,Single,Line Drive,Pull,0,0.685145714,0.180821484
3,0,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Jordan Castaldo,Andy Vargas,L,R,Offspeed,Ball,,,10,-0.625665714,-0.258811025
3,0,1,0,'1-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Jordan Castaldo,Andy Vargas,L,R,Offspeed,Ball,,,10,0.996185714,1.235939505
3,0,2,0,'2-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Jordan Castaldo,Andy Vargas,L,R,Offspeed,Ball,,,10,0.440757143,-0.557761131
3,0,3,0,'3-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Jordan Castaldo,Andy Vargas,L,R,Fastball,Called Strike,,,1,0.796231429,0.620453993
3,0,3,1,'3-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Jordan Castaldo,Andy Vargas,L,R,Offspeed,Swinging Strike,,,1,0.596277143,-0.214847774
3,0,3,2,'3-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Jordan Castaldo,Andy Vargas,L,R,Offspeed,Walk,,,1,1.262791429,-0.250018375
3,0,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Marcus Knecht,Andy Vargas,R,R,Offspeed,Ball,,,101,-1.469917143,-0.548968481
3,0,1,0,'1-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Marcus Knecht,Andy Vargas,R,R,Offspeed,Ball,,,10,-0.82562,-0.628102332
3,0,2,0,'2-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Marcus Knecht,Andy Vargas,R,R,Fastball,Called Strike,,,10,0.840665714,0.550112792
3,0,2,1,'2-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Marcus Knecht,Andy Vargas,R,R,Offspeed,Flyout,Fly Ball,Straightaway,10,-0.625665714,0.145650883
3,1,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Dennis Dei Baning,Andy Vargas,R,R,Fastball,Foul,,,10,0.674037143,0.805099647
3,1,0,1,'0-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Dennis Dei Baning,Andy Vargas,R,R,Offspeed,Called Strike,,,10,-0.736751429,0.066517032
3,1,0,2,'0-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Dennis Dei Baning,Andy Vargas,R,R,Offspeed,Strikeout Looking,,,10,-0.470145714,0.330296537
3,2,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Mike Cecchetto,Andy Vargas,L,R,Offspeed,Ball,,,10,-1.892042857,0.427015689
3,2,1,0,'1-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Mike Cecchetto,Andy Vargas,L,R,Offspeed,Single,Ground Ball,Pull,10,0.72958,0.805099647
3,2,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Dan Marra,Andy Vargas,R,R,Offspeed,Ball,,,10,-1.825391429,-0.250018375
3,2,1,0,'1-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Dan Marra,Andy Vargas,R,R,Offspeed,Called Strike,,,10,-0.6701,0.286333286
3,2,1,1,'1-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Dan Marra,Andy Vargas,R,R,Offspeed,Ball,,,10,-0.847837143,0.066517032
3,2,2,1,'2-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Dan Marra,Andy Vargas,R,R,Fastball,Ball,,,10,1.240574286,0.136858233
3,2,3,1,'3-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Dan Marra,Andy Vargas,R,R,Offspeed,Called Strike,,,10,-0.692317143,0.119272933
3,2,3,2,'3-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Dan Marra,Andy Vargas,R,R,Offspeed,Single,,,10,0.685145714,0.47977159
3,2,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Justin Marra,Andy Vargas,L,R,Fastball,Ball,,,10,-0.35906,1.112842403
3,2,1,0,'1-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Justin Marra,Andy Vargas,L,R,Fastball,Swinging Strike,,,10,0.018631429,0.629246643
3,2,1,1,'1-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Justin Marra,Andy Vargas,L,R,Fastball,Ball,,,10,1.329442857,1.244732155
3,2,2,1,'2-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Justin Marra,Andy Vargas,L,R,Offspeed,Swinging Strike,,,10,-0.181322857,0.119272933
3,2,2,2,'2-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Justin Marra,Andy Vargas,L,R,Fastball,Strikeout Looking,,,10,0.718471429,0.281936961
4,0,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Nicholas Kyrose,Taylor Lepard,R,R,Fastball,Called Strike,,,0,-0.225757143,0.875440848
4,0,0,1,'0-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Nicholas Kyrose,Taylor Lepard,R,R,Fastball,Swinging Strike,,,0,-0.04802,0.787514346
4,0,0,2,'0-2,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Nicholas Kyrose,Taylor Lepard,R,R,Fastball,Strikeout Swinging,,,0,0.774014286,0.725965795
4,1,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Yosvani Penalver,Taylor Lepard,L,R,Fastball,Called Strike,,,0,0.618494286,0.286333286
4,1,0,1,'0-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Yosvani Penalver,Taylor Lepard,L,R,Fastball,Single,Line Drive,Pull,0,0.685145714,0.189614134
4,1,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Nick Parsons,Taylor Lepard,R,R,Fastball,Swinging Strike,,,100,0.662928571,0.558905442
4,1,0,1,'0-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Nick Parsons,Taylor Lepard,R,R,Fastball,Ball,,,100,-0.225757143,1.165598304
4,1,1,1,'1-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Nick Parsons,Taylor Lepard,R,R,Offspeed,Foul,,,100,-0.647882857,0.303918587
4,1,1,2,'1-2,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Nick Parsons,Taylor Lepard,R,R,Fastball,Strikeout Swinging,,,100,0.640711429,0.638039293
4,2,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Yunior Ibarra,Taylor Lepard,R,R,,Error,,,100,,
4,2,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Charlie Towers,Taylor Lepard,L,R,Offspeed,Swinging Strike,,,110,-1.425482857,0.004968481
4,2,0,1,'0-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Charlie Towers,Taylor Lepard,L,R,Fastball,Groundout,Ground Ball,Pull,110,0.707362857,0.682002544
4,0,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Ryan Dos Santos,Yadian Martinez,L,R,Fastball,Called Strike,,,0,0.551842857,0.198406784
4,0,0,1,'0-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Ryan Dos Santos,Yadian Martinez,L,R,Fastball,Ball,,,0,1.418311429,1.016123251
4,0,1,1,'1-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Ryan Dos Santos,Yadian Martinez,L,R,Fastball,Called Strike,,,0,1.240574286,0.787514346
4,0,1,2,'1-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Ryan Dos Santos,Yadian Martinez,L,R,Fastball,Ball,,,0,1.129488571,-0.02140947
4,0,2,2,'2-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Ryan Dos Santos,Yadian Martinez,L,R,Fastball,Ball,,,0,1.35166,0.576490742
4,0,3,2,'3-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Ryan Dos Santos,Yadian Martinez,L,R,Fastball,Foul,,,0,0.685145714,0.813892297
4,0,3,2,'3-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Ryan Dos Santos,Yadian Martinez,L,R,Offspeed,Strikeout Looking,,,0,-0.136888571,0.110480283
4,1,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Ryan Dos Santos,Yadian Martinez,L,R,Offspeed,Ball,,,0,-1.225528571,0.215992085
4,1,1,0,'1-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Ryan Dos Santos,Yadian Martinez,L,R,Fastball,Groundout,,,0,0.685145714,0.673209894
4,2,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Rando Moreno,Yadian Martinez,L,R,Fastball,Ball,,,0,1.35166,0.128065583
4,2,1,0,'1-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Rando Moreno,Yadian Martinez,L,R,Offspeed,Foul,,,0,0.485191429,0.514942191
4,2,1,1,'1-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Rando Moreno,Yadian Martinez,L,R,Offspeed,Ball,,,0,0.685145714,-0.258811025
4,2,2,1,'2-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Rando Moreno,Yadian Martinez,L,R,Fastball,Called Strike,,,0,0.796231429,0.594076042
4,2,2,2,'2-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,,Rando Moreno,Yadian Martinez,L,R,Offspeed,Strikeout Swinging,,,0,-1.247745714,0.031346431
5,0,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Jamie Cabral,Sebastian Rodriguez,R,R,Fastball,Ball,,,0,0.085282857,-0.206055124
5,0,1,0,'1-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Jamie Cabral,Sebastian Rodriguez,R,R,Fastball,Ball,,,0,0.751797143,1.086464452
5,0,2,0,'2-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Jamie Cabral,Sebastian Rodriguez,R,R,Fastball,Ball,,,0,0.640711429,1.148013004
5,0,3,0,'3-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Jamie Cabral,Sebastian Rodriguez,R,R,Fastball,Called Strike,,,0,-0.003585714,0.743551095
5,0,3,1,'3-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Jamie Cabral,Sebastian Rodriguez,R,R,Fastball,Single,Line Drive,Straightaway,0,0.640711429,0.383052438
5,0,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Arthur Kowara,Sebastian Rodriguez,R,R,Fastball,Single,,,100,-0.04802,0.207199435
5,0,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Caleb Cain-Plante,Sebastian Rodriguez,L,R,Offspeed,Ball,,,110,-0.136888571,-0.214847774
5,0,1,0,'1-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Caleb Cain-Plante,Sebastian Rodriguez,L,R,Offspeed,Ball,,,110,1.484962857,0.725965795
5,0,2,0,'2-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Caleb Cain-Plante,Sebastian Rodriguez,L,R,Fastball,Flyout,Fly Ball,Opposite Field,110,-0.04802,0.936989399
5,1,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Trent Lawson,Sebastian Rodriguez,R,R,Fastball,Swinging Strike,,,110,0.040848571,0.840270247
5,1,0,1,'0-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Trent Lawson,Sebastian Rodriguez,R,R,Offspeed,Ball,,,11,-1.269962857,-0.232433074
5,1,1,1,'1-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Trent Lawson,Sebastian Rodriguez,R,R,Fastball,Foul,,,11,0.840665714,0.708380495
5,1,1,2,'1-2,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Trent Lawson,Sebastian Rodriguez,R,R,Offspeed,Ball,,,11,1.240574286,0.189614134
5,1,2,2,'2-2,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,,Trent Lawson,Sebastian Rodriguez,R,R,Fastball,Single,Line Drive,Straightaway,11,0.018631429,0.664417244
